Date,VIE.PA,VIV.PA
2009-01-14,11.397993087768555,9.962745666503906
2009-01-15,11.241779327392578,9.700260162353516
2009-01-16,10.636453628540039,9.690653800964355
2009-01-19,9.587591171264648,9.943483352661133
2009-01-20,9.0994234085083,9.979615211486816
2009-01-21,9.032476425170898,9.709916114807129
2009-01-22,9.183109283447266,9.64730453491211
2009-01-23,9.375587463378906,9.45947551727295
2009-01-26,9.679645538330078,9.5244722366333
2009-01-27,9.927912712097168,9.558167457580566
2009-01-28,10.32402515411377,9.897746086120605
2009-01-29,10.218023300170898,9.820700645446777
2009-01-30,9.849807739257812,9.734003067016602
2009-02-02,9.587591171264648,9.577427864074707
2009-02-03,9.919546127319336,9.738781929016113
2009-02-04,10.112024307250977,9.823091506958008
2009-02-05,10.187339782714844,9.989272117614746
2009-02-06,10.271024703979492,10.068707466125488
2009-02-09,10.636453628540039,9.895357131958008
2009-02-10,10.165022850036621,9.56782341003418
2009-02-11,10.40492057800293,9.562994003295898
2009-02-12,10.148284912109375,9.548561096191406
2009-02-13,10.181760787963867,9.697870254516602
2009-02-16,9.886070251464844,9.56543254852295
2009-02-17,9.727066993713379,9.367947578430176
2009-02-18,9.517852783203125,9.329424858093262
2009-02-19,9.353270530700684,9.201766967773438
2009-02-20,9.158005714416504,8.97541332244873
2009-02-23,8.784207344055176,8.886276245117188
2009-02-24,8.80373477935791,9.141544342041016
2009-02-25,8.594520568847656,9.006718635559082
2009-02-26,9.227744102478027,9.050068855285645
2009-02-27,9.570855140686035,9.134328842163086
2009-03-02,9.392325401306152,9.078934669494629
2009-03-03,9.026896476745605,9.204154968261719
2009-03-04,9.31979751586914,9.526860237121582
2009-03-05,8.898579597473145,9.177678108215332
2009-03-06,9.213794708251953,9.136768341064453
2009-03-09,8.834421157836914,8.93684196472168
2009-03-10,8.985054969787598,8.946497917175293
2009-03-11,8.611259460449219,8.871842384338379
2009-03-12,8.892999649047852,9.093417167663574
2009-03-13,8.806526184082031,9.18972396850586
2009-03-16,9.185900688171387,9.365509033203125
2009-03-17,9.503907203674316,9.247552871704102
2009-03-18,9.487168312072754,9.339031219482422
2009-03-19,9.375587463378906,9.39681339263916
2009-03-20,9.696382522583008,9.428169250488281
2009-03-23,9.685224533081055,9.697870254516602
2009-03-24,9.660120010375977,9.748435020446777
2009-03-25,9.704751014709473,9.815875053405762
2009-03-26,9.216586112976074,9.777353286743164
2009-03-27,8.951580047607422,9.481122970581055
2009-03-30,8.616837501525879,9.3823823928833
2009-03-31,8.77026081085205,9.5967378616333
2009-04-01,8.812102317810059,9.786957740783691
2009-04-02,9.202638626098633,10.035011291503906
2009-04-03,9.250059127807617,9.859224319458008
2009-04-06,9.4285888671875,9.558167457580566
2009-04-07,9.68801498413086,9.625604629516602
2009-04-08,9.707540512084961,9.849567413330078
2009-04-09,9.824701309204102,9.929051399230957
2009-04-14,9.484378814697266,9.507601737976074
2009-04-15,9.607117652893066,9.440162658691406
2009-04-16,10.59739875793457,9.377553939819336
2009-04-17,11.269675254821777,9.632821083068848
2009-04-20,10.879140853881836,9.401640892028809
2009-04-21,11.144146919250488,9.28846549987793
2009-04-22,11.119039535522461,9.464251518249512
2009-04-23,10.898666381835938,9.411295890808105
2009-04-24,10.982352256774902,9.62321662902832
2009-04-27,11.350569725036621,9.709916114807129
2009-04-28,11.554204940795898,9.546173095703125
2009-04-29,11.682524681091309,9.762869834899902
2009-04-30,11.696474075317383,9.859224319458008
2009-05-04,12.156742095947266,10.02779483795166
2009-05-05,11.955897331237793,10.107275009155273
2009-05-06,12.078635215759277,10.128926277160645
2009-05-07,12.198586463928223,10.025404930114746
2009-05-08,12.77043628692627,10.114494323730469
2009-05-11,12.251585960388184,10.104836463928223
2009-05-12,12.597487449645996,10.149687767028809
2009-05-13,11.839986801147461,10.035881042480469
2009-05-14,12.066940307617188,9.803077697753906
2009-05-15,12.146525382995605,9.919453620910645
2009-05-18,12.361688613891602,9.922072410583496
2009-05-19,12.792020797729492,9.694457054138184
2009-05-20,12.865707397460938,9.880698204040527
2009-05-21,12.405901908874512,9.774640083312988
2009-05-22,12.361688613891602,9.733266830444336
2009-05-25,12.234949111938477,9.733266830444336
2009-05-26,12.261475563049316,9.891014099121094
2009-05-27,12.458955764770508,9.989320755004883
2009-05-28,12.072836875915527,9.70220947265625
2009-05-29,12.184840202331543,9.606523513793945
2009-06-01,12.417693138122559,9.810832023620605
2009-06-02,12.960027694702148,9.751334190368652
2009-06-03,12.889286994934082,9.777205467224121
